Rider ID,Country,UCI Team 2010,Rider Name,Price 2010,Score 2010,Gender,UCI Cat 2010,Born,Age 2010,UCI Team 2011,Price 2011,Score 2011,UCI Cat 2011,Age 2011,UCI Team 2012,Price 2012,Score 2012,UCI Cat 2012,Age 2012,UCI Team 2013,Price 2013,Score 2013,UCI Cat 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,UCI Cat 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,UCI Cat 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,UCI Cat 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,UCI Cat 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,UCI Cat 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,UCI Cat 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,UCI Cat 2020,Age 2020
3745,NED,,Stan Godrie,,,Men,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VWC,1.0,0.0,PROF,24.0,VWC,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0,XYZ,1.0,0.0,,27.0
3947,ESP,,Adrian Gonzalez,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,25.0,BBH,1.0,0.0,PROF,26.0,,,,,,,,,,
3970,ESP,,Aitor Gonzalez,,,Men,,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,27.0,EUS,1.0,0.0,PROF,28.0,XYZ,1.0,0.0,,29.0,,,,,
3747,BEL,,Michael Goolaerts,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VWC,1.0,0.0,PROF,23.0,VWC,1.0,0.0,PROF,24.0,,,,,,,,,,
3960,FRA,,Alexis Guerin,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,25.0,DMP,1.0,23.0,PROF,26.0,DMP,1.0,83.0,PROF,27.0,VBG,1.0,0.0,CONT,28.0
4009,FRA,,Thibault Guernalec,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,20.0,FST,1.0,0.0,PROF,21.0,PCB,1.0,0.0,PROF,22.0,PCB,1.0,0.0,PROF,23.0
3748,ISR,,Shlomi Haimy,,,Men,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,1.0,0.0,PROF,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,
3975,AUS,,Lucas Hamilton,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTS,1.0,0.0,CONT,21.0,MTS,1.0,177.0,WT,22.0,MTS,1.0,313.0,WT,23.0,MTS,2.0,0.0,WT,24.0
3986,USA,,Adrian Hegyvary,,,Men,,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UHC,1.0,0.0,PROF,33.0,UHC,1.0,0.0,PROF,34.0,XYZ,1.0,0.0,,35.0,,,,,
3750,COL,,Sergio Andres Higuita,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MZN,1.0,0.0,PROF,20.0,MZN,1.0,0.0,PROF,21.0,EF1,1.0,1114.0,WT,22.0,EF1,12.0,0.0,WT,23.0
3929,AUS,,Jai Hindley,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTS,1.0,0.0,CONT,21.0,SUN,1.0,16.0,WT,22.0,SUN,1.0,257.0,WT,23.0,SUN,2.0,0.0,WT,24.0
3922,COL,,Alvaro Hodeg,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QST,1.0,0.0,WT,21.0,QST,1.0,662.0,WT,22.0,DQT,10.0,709.0,WT,23.0,DQT,8.0,0.0,WT,24.0
3823,GBR,,Rhys Howells,,,Men,,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGN,1.0,0.0,CONT,30.0,XYZ,1.0,0.0,,31.0,XYZ,1.0,0.0,,32.0,,,,,
3751,ESP,,Jon Irissari,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJR,1.0,0.0,PROF,22.0,CJR,1.0,10.0,PROF,23.0,CJR,1.0,0.0,PROF,24.0,CJR,1.0,0.0,PROF,25.0
3969,ESP,,Julen Irizar,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,22.0,EUS,1.0,0.0,PROF,23.0,EUS,1.0,0.0,PROF,24.0,FOR,1.0,0.0,PROF,25.0
3753,JPN,,Masakazu Ito,,,Men,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIP,1.0,0.0,PROF,29.0,NIP,1.0,0.0,PROF,30.0,NIP,1.0,0.0,PROF,31.0,,,,,
3968,ESP,,Mikel Iturria,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,25.0,EUS,1.0,0.0,PROF,26.0,EUS,1.0,100.0,PROF,27.0,FOR,1.0,0.0,PROF,28.0
3923,NED,,Fabio Jakobsen,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEG,1.0,0.0,CONT,21.0,QST,1.0,1074.0,WT,22.0,DQT,14.0,890.0,WT,23.0,DQT,12.0,0.0,WT,24.0
3755,BEL,,Jappe Jaspers,,,Men,,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VWC,1.0,0.0,PROF,19.0,VWC,1.0,0.0,PROF,20.0,,,,,,,,,,
3963,FRA,,Axel Journiaux,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,22.0,TDE,1.0,0.0,PROF,23.0,TDE,1.0,0.0,PROF,24.0,,,,,
3959,POL,,Przemyslaw Kasperkiewicz,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QST,1.0,0.0,WT,23.0,DMP,1.0,0.0,PROF,24.0,DMP,1.0,3.0,PROF,25.0,XYZ,1.0,0.0,,26.0
3957,FRA,,Victor Lafay,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COF,1.0,0.0,PROF,21.0,COF,1.0,0.0,PROF,22.0,COF,1.0,0.0,PROF,23.0,COF,1.0,0.0,WT,24.0
3946,MON,,Victor Langellotti,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,22.0,BBH,1.0,0.0,PROF,23.0,BBH,1.0,0.0,PROF,24.0,BBH,1.0,0.0,PROF,25.0
3983,BEL,,Senne Leysen,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTS,1.0,0.0,WT,21.0,VWC,1.0,0.0,PROF,22.0,ROC,1.0,0.0,PROF,23.0,COR,1.0,0.0,PROF,24.0
3945,ESP,,Daniel Lopez,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUR,1.0,0.0,CONT,23.0,BBH,1.0,0.0,PROF,24.0,BBH,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0
3758,FRA,,Valentin Madouas,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDJ,1.0,0.0,WT,21.0,FDJ,1.0,490.0,WT,22.0,GFC,4.0,450.0,WT,23.0,GFC,4.0,0.0,WT,24.0
3919,SWE,,Kim Magnusson,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTB,1.0,0.0,CONT,25.0,EFD,1.0,38.0,WT,26.0,RIW,1.0,0.0,PROF,27.0,RIW,1.0,0.0,PROF,28.0
3760,ITA,,Marco Maronese,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRD,1.0,0.0,PROF,23.0,BRD,1.0,0.0,PROF,24.0,BRD,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0
3763,FRA,,Christophe Masson,,,Men,,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA,1.0,0.0,PROF,32.0,WVA,1.0,0.0,PROF,33.0,NRL,1.0,0.0,CONT,34.0,NRL,1.0,0.0,CONT,35.0
3765,CAN,,Reid McClure,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,1.0,0.0,PROF,22.0,TNN,1.0,0.0,PROF,23.0,XYZ,1.0,0.0,,24.0,,,,,
3990,BEL,,Milan Menten,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,21.0,SVB,1.0,15.0,PROF,22.0,SVB,1.0,40.0,PROF,23.0,SVB,1.0,0.0,PROF,24.0
3944,ESP,,Igor Merino,,,Men,,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUR,1.0,0.0,CONT,27.0,BBH,1.0,0.0,PROF,28.0,,,,,,,,,,
3766,BEL,,Remy Mertz,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTS,1.0,0.0,WT,22.0,LTS,1.0,97.0,WT,23.0,LTS,1.0,38.0,WT,24.0,LTS,1.0,0.0,WT,25.0
3978,ARG,,Emanuel Mini,,,Men,,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,1.0,0.0,PROF,31.0,TNN,1.0,0.0,PROF,32.0,TNN,1.0,0.0,PROF,33.0,XYZ,1.0,0.0,,34.0
3954,URU,,Mauricio Moreira,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,22.0,CJR,1.0,0.0,PROF,23.0,CJR,1.0,95.0,PROF,24.0,XYZ,1.0,0.0,,25.0
3984,BEL,,Julien Mortier,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAS,1.0,0.0,CONT,20.0,WVA,1.0,0.0,PROF,21.0,WVA,1.0,0.0,PROF,22.0,WVA,1.0,0.0,PROF,23.0
4003,USA,,Zeke Mostov,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVE,1.0,0.0,CONT,21.0,HBA,1.0,0.0,PROF,22.0,HBA,1.0,0.0,PROF,23.0,XYZ,1.0,0.0,,24.0
3769,JPN,,Hideto Nakane,,,Men,,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIP,1.0,0.0,PROF,27.0,NIP,1.0,10.0,PROF,28.0,NIP,1.0,50.0,PROF,29.0,NDP,1.0,0.0,PROF,30.0
3924,ECU,,Jhonatan Narvaez,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHB,1.0,0.0,CONT,20.0,QST,1.0,346.0,WT,21.0,SKY,4.0,90.0,WT,22.0,INS,1.0,0.0,WT,23.0
3998,ISR,,Guy Niv,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,1.0,0.0,PROF,23.0,ICA,1.0,0.0,PROF,24.0,ICA,1.0,100.0,PROF,25.0,ISN,1.0,0.0,WT,26.0
3773,USA,,Justin Oien,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJR,1.0,0.0,PROF,22.0,CJR,1.0,10.0,PROF,23.0,AHB,1.0,0.0,CONT,24.0,XYZ,1.0,0.0,,25.0
3775,COL,,Fernando Orjuela,,,Men,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MZN,1.0,0.0,PROF,26.0,MZN,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,,,,,
3938,ITA,,Umberto Orsini,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRD,1.0,0.0,PROF,23.0,BRD,1.0,0.0,PROF,24.0,BRD,1.0,0.0,PROF,25.0,BCF,1.0,0.0,PROF,26.0
3776,COL,,Juan Felipe Osorio,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MZN,1.0,0.0,PROF,22.0,MZN,1.0,0.0,PROF,23.0,MZN,1.0,0.0,PROF,24.0,BBH,1.0,0.0,PROF,25.0
3777,FRA,,Paul Ourselin,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEN,1.0,0.0,PROF,23.0,TDE,1.0,15.0,PROF,24.0,TDE,1.0,0.0,PROF,25.0,TDE,1.0,0.0,PROF,26.0
3778,ITA,,Niccolo Pacinotti,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRD,1.0,0.0,PROF,22.0,XYZ,1.0,0.0,,23.0,,,,,,,,,,
3976,UKR,,Mark Padun,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBM,1.0,0.0,WT,21.0,TBM,1.0,153.0,WT,22.0,TBM,1.0,300.0,WT,23.0,TBM,2.0,0.0,WT,24.0
3997,COL,,Jordan Parra,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPM,1.0,0.0,CONT,23.0,MZN,1.0,0.0,PROF,24.0,MZN,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0
3780,SLO,,David Per,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBM,1.0,0.0,WT,22.0,TBM,1.0,33.0,WT,23.0,ADR,1.0,0.0,CONT,24.0,ADR,1.0,0.0,CONT,25.0
3781,CAN,,Benjamin Perry,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,1.0,0.0,PROF,23.0,ICA,1.0,0.0,PROF,24.0,ICA,1.0,0.0,PROF,25.0,ICD,1.0,0.0,CONT,26.0
4002,BEL,,Jasper Philipsen,,,Men,,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,19.0,HBA,1.0,360.0,PROF,20.0,UAD,2.0,765.0,WT,21.0,UAD,10.0,0.0,WT,22.0
3784,ITA,,Umberto Poli,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,1.0,0.0,PROF,21.0,TNN,1.0,0.0,PROF,22.0,TNN,1.0,0.0,PROF,23.0,TNN,1.0,0.0,PROF,24.0
3981,ITA,,Luca Raggio,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,22.0,WIL,1.0,0.0,PROF,23.0,NSK,1.0,0.0,PROF,24.0,AZT,1.0,0.0,CONT,25.0
3785,MDA,,Christian Raileanu,,,Men,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,1.0,0.0,PROF,24.0,TRK,1.0,0.0,CONT,25.0,XYZ,1.0,0.0,,26.0,,,,,
3788,POR,,Rafael Reis,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJR,1.0,0.0,PROF,25.0,CJR,1.0,0.0,PROF,26.0,W52,1.0,0.0,PROF,27.0,CDF,1.0,0.0,CONT,28.0
4001,USA,,Thomas Revard,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCB,1.0,0.0,CONT,20.0,HBA,1.0,0.0,PROF,21.0,HBA,1.0,0.0,PROF,22.0,XYZ,1.0,0.0,,23.0
3789,COL,,Aldemar Reyes Ortega,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MZN,1.0,0.0,PROF,22.0,MZN,1.0,0.0,PROF,23.0,MZN,1.0,0.0,PROF,24.0,EPM,1.0,0.0,CONT,25.0
3935,BLR,,Aliaksandr Riabushenko,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAD,1.0,0.0,WT,22.0,UAD,1.0,41.0,WT,23.0,UAD,1.0,337.0,WT,24.0,UAD,2.0,0.0,WT,25.0
3791,CRC,,Kevin Rivera,,,Men,,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,1.0,0.0,PROF,19.0,ANS,1.0,0.0,PROF,20.0,ANS,1.0,80.0,PROF,21.0,ANS,1.0,0.0,PROF,22.0
3792,BEL,,Ludovic Robeet,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA,1.0,0.0,PROF,23.0,WVA,1.0,0.0,PROF,24.0,WVA,1.0,40.0,PROF,25.0,WVA,1.0,0.0,PROF,26.0
3943,ESP,,Alvaro Robredo,,,Men,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUR,1.0,0.0,CONT,24.0,BBH,1.0,0.0,PROF,25.0,BBH,1.0,0.0,PROF,26.0,XYZ,1.0,0.0,,27.0
3967,ESP,,Sergio Rodriguez,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,25.0,EUS,1.0,0.0,PROF,26.0,EUS,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0
3793,COL,,Jhon Rodriguez,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMP,1.0,0.0,PROF,21.0,DMP,1.0,0.0,PROF,22.0,EPM,1.0,0.0,CONT,23.0,EPM,1.0,0.0,CONT,24.0
3982,ITA,,Massimo Rosa,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,22.0,WIL,1.0,0.0,PROF,23.0,NSK,1.0,0.0,PROF,24.0,,,,,
4008,FRA,,Clement Russo,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALM,1.0,0.0,WT,22.0,FST,1.0,0.0,PROF,23.0,PCB,1.0,20.0,PROF,24.0,PCB,1.0,0.0,PROF,25.0
3956,POL,,Szymon Sajnok,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATG,1.0,0.0,CONT,20.0,CCC,1.0,145.0,PROF,21.0,CPT,1.0,168.0,WT,22.0,CCC,1.0,0.0,WT,23.0
3942,ESP,,Ibai Salas,,,Men,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUR,1.0,0.0,CONT,26.0,BBH,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,,,,,
3966,ESP,,Sergio Samitier,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,22.0,EUS,1.0,0.0,PROF,23.0,EUS,1.0,20.0,PROF,24.0,MOV,1.0,0.0,WT,25.0
3937,ITA,,Daniel Savini,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,20.0,BRD,1.0,0.0,PROF,21.0,BRD,1.0,100.0,PROF,22.0,BCF,1.0,0.0,PROF,23.0
3795,NZL,,Hamish Schreurs,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,1.0,0.0,PROF,23.0,ICA,1.0,0.0,PROF,24.0,ICA,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0
3920,FRA,,Romain Seigle,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDJ,1.0,0.0,WT,23.0,FDJ,1.0,70.0,WT,24.0,GFC,1.0,3.0,WT,25.0,GFC,1.0,0.0,WT,26.0
3962,FRA,,Simon Sellier,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,22.0,TDE,1.0,0.0,PROF,23.0,TDE,1.0,0.0,PROF,24.0,TDE,1.0,0.0,PROF,25.0
3953,ESP,,Gonzalo Serrano,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUR,1.0,0.0,CONT,23.0,CJR,1.0,3.0,PROF,24.0,CJR,1.0,20.0,PROF,25.0,CJR,1.0,0.0,PROF,26.0
3941,BRA,,Nicolas Sessler,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,1.0,0.0,PROF,23.0,BBH,1.0,0.0,PROF,24.0,BBH,1.0,0.0,PROF,25.0,BBH,1.0,0.0,PROF,26.0
3798,GBR,,James Shaw,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTS,1.0,0.0,WT,21.0,LTS,1.0,16.0,WT,22.0,XYZ,1.0,60.0,,23.0,RIW,1.0,0.0,PROF,24.0
3799,COL,,Yecid Arturo Sierra,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MZN,1.0,0.0,PROF,23.0,MZN,1.0,0.0,PROF,24.0,MZN,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0
3952,POR,,Joaquim Silva,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W52,1.0,0.0,CONT,25.0,CJR,1.0,0.0,PROF,26.0,W52,1.0,0.0,PROF,27.0,MIR,1.0,0.0,CONT,28.0
3800,CZE,,Frantisek Sisr,,,Men,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCC,1.0,0.0,PROF,24.0,CCC,1.0,100.0,PROF,25.0,ELA,1.0,100.0,CONT,26.0,ELK,1.0,0.0,CONT,27.0
3931,RUS,,Pavel Sivakov,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,20.0,SKY,1.0,184.0,WT,21.0,SKY,2.0,925.0,WT,22.0,INS,12.0,0.0,WT,23.0
3985,BEL,,Franklin Six,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAS,1.0,0.0,CONT,21.0,WVA,1.0,0.0,PROF,22.0,WVA,1.0,0.0,PROF,23.0,WVA,1.0,0.0,PROF,24.0
3927,RSA,,Willie Smit,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,25.0,TKA,1.0,0.0,WT,26.0,TKA,1.0,0.0,WT,27.0,BBH,1.0,0.0,PROF,28.0
3833,RUS,,Dmitry Sokolov,,,Men,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOK,1.0,0.0,CONT,29.0,XYZ,1.0,0.0,,30.0,XYZ,1.0,0.0,,31.0,,,,,
3801,COL,,Ivan Ramiro Sosa,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,1.0,0.0,PROF,20.0,ANS,1.0,420.0,PROF,21.0,SKY,6.0,655.0,WT,22.0,INS,8.0,0.0,WT,23.0
3951,COL,,Nelson Soto,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECZ,1.0,0.0,CONT,23.0,CJR,1.0,30.0,PROF,24.0,CJR,1.0,46.0,PROF,25.0,CTA,1.0,0.0,CONT,26.0
3802,SUI,,Lukas Spengler,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA,1.0,0.0,PROF,23.0,WVA,1.0,0.0,PROF,24.0,WVA,1.0,0.0,PROF,25.0,,,,,
3803,ITA,,Matteo Spreafico,,,Men,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,1.0,0.0,PROF,24.0,ANS,1.0,0.0,PROF,25.0,ANS,1.0,0.0,PROF,26.0,ANS,1.0,0.0,PROF,27.0
3804,BEL,,Julien Stassen,,,Men,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA,1.0,0.0,PROF,29.0,WVA,1.0,0.0,PROF,30.0,,,,,,,,,,
3930,AUS,,Michael Storer,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTS,1.0,0.0,CONT,20.0,SUN,1.0,186.0,WT,21.0,SUN,1.0,82.0,WT,22.0,SUN,1.0,0.0,WT,23.0
3805,COL,,Bernardo Suaza,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MZN,1.0,0.0,PROF,25.0,MZN,1.0,0.0,PROF,26.0,MZN,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0
3940,ESP,,Pablo Torres,,,Men,,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUR,1.0,0.0,CONT,30.0,BBH,1.0,0.0,PROF,31.0,XYZ,1.0,0.0,,32.0,HLB,1.0,0.0,CONT,33.0
3958,FRA,,Julien Trarieux,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMP,1.0,0.0,PROF,25.0,DMP,1.0,0.0,PROF,26.0,DMP,1.0,0.0,PROF,27.0,NDP,1.0,0.0,PROF,28.0
3806,ITA,,Oliviero Troia,,,Men,,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAD,1.0,0.0,WT,23.0,UAD,1.0,76.0,WT,24.0,UAD,1.0,0.0,WT,25.0,UAD,1.0,0.0,WT,26.0
3807,FRA,,Jimmy Turgis,,,Men,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COF,1.0,0.0,PROF,26.0,COF,1.0,0.0,PROF,27.0,VCB,1.0,0.0,PROF,28.0,ZZZ,1.0,0.0,,29.0
3808,ITA,,Alex Turrin,,,Men,,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,1.0,0.0,PROF,25.0,WIL,1.0,0.0,PROF,26.0,,,,,,,,,,
3965,ESP,,Benat Txoperena,,,Men,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,26.0,EUS,1.0,0.0,PROF,27.0,,,,,,,,,,
3964,ESP,,Gotzon Udondo,,,Men,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUS,1.0,0.0,CONT,24.0,EUS,1.0,0.0,PROF,25.0,EUS,1.0,0.0,PROF,26.0,XYZ,1.0,0.0,,27.0
3810,FRA,,Quentin Valognes,,,Men,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,1.0,0.0,PROF,21.0,TNN,1.0,0.0,PROF,22.0,,,,,,,,,,
3989,BEL,,Mathias Van Gompel,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTS,1.0,0.0,WT,22.0,SVB,1.0,30.0,PROF,23.0,SVB,1.0,0.0,PROF,24.0,XYZ,1.0,0.0,,25.0
3812,BEL,,Nathan Van Hooydonck,,,Men,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMC,1.0,0.0,WT,22.0,BMC,1.0,47.0,WT,23.0,CPT,1.0,96.0,WT,24.0,CCC,1.0,0.0,WT,25.0
3813,NED,,Rik van IJzendoorn,,,Men,,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNN,1.0,0.0,PROF,30.0,TNN,1.0,0.0,PROF,31.0,XYZ,1.0,0.0,,32.0,,,,,
3921,BEL,,Harm Vanhoucke,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,20.0,LTS,1.0,28.0,WT,21.0,LTS,1.0,0.0,WT,22.0,LTS,1.0,0.0,WT,23.0
3988,BEL,,Aaron Verwilst,,,Men,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XYZ,1.0,0.0,,20.0,SVB,1.0,0.0,PROF,21.0,SVB,1.0,15.0,PROF,22.0,SVB,1.0,0.0,PROF,23.0
